freq,A_dpOAE,A_dpNF,S_dpOAE,S_dpNF,A_sfOAE,A_sfNF,S_sfOAE,S_sfNF
0.629675752175374,19.7853633385456,-29.8134000810408,29.7882920088936,-13.9805418783494,12.9397490228375,-15.5523057406141,15.6382418979476,-3.00181906286633
0.633960893175845,19.9848657513365,-29.2144285787332,29.9410624209351,-13.4181580350124,13.17425588112,-13.6428971641927,15.8907629820588,-1.8093006985377
0.638275195904923,20.2932128053145,-27.4082696827521,29.9843146776647,-12.9306126987877,12.8626436917586,-14.9900385257316,15.4531272745133,-3.30532696801953
0.642618858817314,20.5955689561688,-25.2996932019123,30.0342164645956,-12.3687094215444,12.5476903904566,-15.1419484503931,14.9977652154716,-5.09863271229443
0.646992081718277,20.892414834088,-23.6898814857323,30.0942133243186,-11.6829961942998,12.274158591965,-13.9611212910179,14.4007852022302,-7.30742719532799
0.651395065772806,21.1846729225088,-23.055512764136,30.1666463287843,-10.8213637932896,12.0177458248108,-12.1751382429671,13.7572527596992,-10.0797881815146
0.655828013514886,21.4726879017955,-23.6844748950328,30.2527210958644,-10.0448969650631,11.7682874141138,-10.3561311647516,13.1226827172808,-13.3038217700025
0.660291128856808,21.7565385318858,-24.5537840576121,30.3522244013689,-9.76272358132945,11.5310487578314,-8.69765733808748,12.5114432659628,-14.9080966922099
0.664784617098554,22.0359718512246,-22.9276399216069,30.4637123308431,-10.0357113052839,11.3123910800701,-7.2271913763642,11.941452286968,-12.5459791445786
0.669308684937232,22.3117805101548,-20.4327114527762,30.5850899955013,-10.5586776161792,11.0269755611953,-7.56363619103411,11.6720255070018,-11.86196888143
0.673863540476592,22.4342916647163,-19.0444048014731,30.7392965394133,-10.9786212998289,10.6165809506803,-9.8312003417505,11.7300666595007,-14.2874942650476
0.678449393236593,22.4476740600312,-18.5936373254391,30.9170282412921,-11.1982072588777,10.2037638891483,-12.1603538934485,11.7856806619621,-17.6822856445536
0.683066454163045,22.4636069684101,-18.5826732015393,31.0991254072221,-11.4332811173527,9.79094141615371,-13.3386449076158,11.8386876571014,-23.3103029718122
0.68771493563731,22.481042515839,-18.763460514892,31.2859522995622,-12.0205268028425,9.38125242370683,-12.1320248996409,11.888913470909,-35.7530674081076
0.692395051486071,22.4972441896109,-19.0275037075936,31.4780702794081,-13.334294880344,8.95746000784646,-9.74893359985276,11.9075530487755,-23.9628820134711
0.697107016991169,22.5086848962544,-19.4426907306043,31.675724968081,-15.9394854028174,8.46137226297805,-7.41831698309943,11.8184625003887,-17.9367308295055
0.701851048899505,22.5128489518396,-20.1275055559005,31.8789373178058,-20.4097375736653,7.89435631025839,-6.38368476845415,11.5966393212526,-15.0785444185616
0.706627365433012,22.5083810819041,-21.3189326579767,32.0872898620065,-20.2263345939479,7.11307221350381,-7.82721681594177,11.0513796136378,-14.2989301867195
0.711436186298689,22.4489519056725,-23.4359409526799,31.9480292849543,-15.7715104145401,6.27734852651059,-9.55639861003357,10.4839889858903,-13.5008358368389
0.716277732698715,22.373477281869,-27.0586489092379,31.586715628769,-13.5332481282877,5.41956507949413,-11.6957743001878,9.8965553848945,-12.7103662524784
0.721152227340613,22.3242064770451,-33.2040600002452,31.2399277511733,-12.4988438255714,4.6493459283854,-14.4474110367892,9.29534974767535,-11.9424670230276
0.726059894447506,22.3090918665131,-38.7039684975233,30.9137546089073,-11.8661907435096,3.81130998651821,-18.0387187341805,8.67607241993898,-11.204766104187
0.731000959768422,22.3367561967984,-34.3279684465056,30.6165888990735,-11.3076426159824,2.89153648586296,-21.3682556246999,8.04419878155517,-10.5004150786734
0.735975650588683,22.4146559933984,-31.5705748198404,30.3589152025804,-10.8585981212191,1.94625799984931,-21.3325808131875,7.68359607864068,-10.6211938396652
0.74098419574036,22.5488626370977,-30.0706322825653,30.153177698106,-10.6549670141734,0.968571553024731,-21.6637935644225,7.5798150533588,-11.3920221758374
0.746026825612797,22.7198152032104,-28.9288503497564,30.0165308609169,-10.8189677764835,-0.16229540970437,-21.589117090952,7.32863184227563,-11.436735032644
0.751103772163209,22.3857591253343,-28.1922629430165,29.9972933988107,-11.4638635385899,-1.44225856761,-21.1204878710861,7.0718928108069,-10.7203077541201
0.756215268927356,22.0814247820684,-27.1623661865275,29.9765781922714,-12.8808310316144,-2.91775347556705,-20.3611873701622,6.80988888788625,-9.52703033780921
0.761361551030277,21.8068390131683,-26.2044969177699,29.9560486973695,-15.2566618640864,-4.65647791262239,-19.4394354391904,6.54329879705438,-8.16776970112875
0.766542855197114,21.5626778079341,-25.758789789245,29.9372730375024,-18.7141323522584,-6.66590365057658,-18.4565407855906,6.53611717730524,-6.82065610541127
0.771759419763998,21.3498179482297,-25.9840535917155,29.9212347990986,-23.1317090616965,-7.61612440811535,-19.4732190945509,6.02056523025004,-7.24619368398339
0.77701148468901,21.1704612128756,-26.7272806163406,29.9084486642982,-26.8389236368828,-3.95781183438453,-20.4344932662053,5.43024694106327,-7.90295168865464
0.782299291563223,21.0270736599301,-27.7126616924034,29.898260395935,-26.01601029875,-0.325485550749875,-20.7440026548055,4.8651332595872,-8.57192011911337
0.787623083621814,20.9247079451172,-28.5949477028205,29.8958408319948,-23.0173944575792,2.47622476406502,-20.2430239180336,4.37672871002087,-9.23761929097952
0.792983105755246,20.8331373557438,-29.1558982560414,29.8930549934489,-20.2320129840359,4.7287010447709,-19.146218578736,4.08095078810129,-9.87544605986915
0.798379604520546,20.7504846031541,-29.374960106123,29.8862060258991,-17.9227368929506,6.58567055298602,-17.7963043515996,3.95170595984752,-10.4495511299233
0.803812828152633,20.6757456366953,-29.3972640766464,29.8735850776307,-16.1055600596599,6.57977105747455,-16.8242998705639,4.55658635130089,-10.6724239841791
0.809283026575745,20.6063470066131,-29.1592104790577,29.8546582931345,-14.7656120402447,5.43617490421923,-15.9694817394325,5.51929806110468,-9.91476563027891
0.814790451414934,20.5388667877892,-28.1782031277189,29.8296390985401,-13.8897516885151,4.15421365847686,-15.027555160103,6.37317062111197,-8.53731381409176
0.820335356007638,20.4704549175009,-26.368596284316,29.799443847704,-13.4471610628121,2.75964642407189,-14.0683392503889,7.17362020016179,-6.98342294804917
0.825917995415335,20.4559096493261,-24.3804764737407,29.7009946416406,-13.4379508672463,1.38182014447915,-13.1311199981714,7.94724362487779,-5.47961702168493
0.831538626435276,20.4437775983112,-22.8675349894488,29.6025513664778,-13.7013025701179,0.344484619858747,-12.2349278820873,8.69423031770594,-4.09908105031212
0.8371975076123,20.4329830645822,-22.0261548643325,29.5069869654117,-14.1646797595751,2.4863761761124,-11.7693679965838,9.30188659938835,-4.27848620964494
0.842894899250724,20.4237377430314,-21.8886238718809,29.4162373805876,-14.852311834959,5.59413700690897,-10.2898953508322,9.8119566097854,-5.55199892287641
0.848631063426317,20.4180150831506,-22.4994931872215,29.3319737608363,-15.9002805534628,7.98034951389519,-8.20572558666782,10.3069109755775,-6.95708719571269
0.854406263998355,20.419871004552,-24.0884844883381,29.2556561410406,-17.5905701229129,9.9024353683069,-6.19784280389314,10.7878622219393,-8.45190761233482
0.860220766621763,20.5157434306841,-27.2975680221409,29.2859619211389,-20.2184384335243,11.483242917155,-4.42837213575513,11.2556195198439,-9.87910662758259
0.866074838759325,20.7162257489164,-34.9658543100608,29.443752397499,-23.6076704547918,12.7806697166696,-2.89092188579212,11.6957855335135,-10.8680330578817
0.871968749693997,20.9101419434578,-33.926697795639,29.5967789540319,-23.227824728708,11.9146831565949,-3.53847104739617,11.7584351561027,-11.4701944202565
0.877902770541291,21.0997128166578,-25.188904633539,29.7452848568636,-19.375302084582,10.5013361091752,-4.6090583328812,11.747237136077,-11.7638105720098
0.883877174261742,21.2860194278865,-20.9408737897415,29.8903262228156,-16.6219749320289,9.10927199325289,-5.48064165382584,11.6700486737011,-11.6159810717259
0.889892235673468,21.4675812218391,-18.451988246995,30.0334408780616,-15.1716143657185,8.01521836368005,-5.93981258623222,11.4523489863,-11.0598610194008
0.895948231464813,21.6305909958906,-16.9581001129142,30.1578592825419,-14.7607571191828,7.59170184710626,-5.82501057364368,11.323971033748,-10.2219906718481
0.90204544020707,21.7373454911151,-16.1453559486522,30.1870240507336,-15.3238808202523,7.67489108834542,-5.48567510192004,11.3444446196365,-9.42844927806738
0.908184142367294,21.8551755161262,-15.736825493723,30.2241941565931,-16.7293258706381,6.84777279355063,-5.95282029634183,11.5046301045992,-9.04103159963432
0.914364620321212,21.9818720216471,-15.5909667003347,30.2699350160509,-18.8594756953318,5.84814658686855,-6.44813080511818,11.5423594695977,-8.48769280908186
0.920587158366202,22.1161898660959,-15.6018386314176,30.3236981823598,-20.6801935538659,4.79439084105877,-6.97472173683377,11.6375006414647,-7.82433567201065
0.926852042734378,22.2588913872441,-15.6950771641849,30.3844028093559,-20.0155249747953,3.71885921735685,-7.53617943297155,11.7850326820893,-7.10034588618862
0.933159561605751,22.4220157259319,-15.7978789464495,30.4927378322945,-17.8713487242861,2.8995468891581,-8.13663026746877,11.8431994508665,-6.35262465328839
0.93951000512149,22.6647497103046,-15.8183978941016,30.8565126897076,-15.9137544507953,3.50545207801184,-7.09022841131821,11.0388422242423,-5.9839778155233
0.94590366539726,22.921529017815,-15.8137926847446,31.2039676815718,-14.7399961546525,4.15715486319925,-5.95469461241169,10.0896032552265,-5.40023214166126
0.952340836536671,23.1947527687499,-15.8058614386199,31.5343447214825,-14.2056094422704,4.69945348212894,-4.92974262386298,9.08906167009616,-4.62939521323204
0.958821814644798,23.4858249808596,-15.8308862680374,31.8464896158117,-14.0826385915011,5.05590097722961,-3.99797543581474,8.75523407854672,-3.76184374877243
0.965346897841803,23.7956269388771,-15.9298222636145,32.1398550109832,-14.084992126038,5.34343891046882,-3.14499386546129,8.66356188124161,-2.86303588181738
0.971916386276651,24.1211215092883,-16.1282947743785,32.3694439573812,-13.9599545477354,4.69050622424436,-3.6352824494229,8.84126095630916,-3.99633420710609
0.978530582140913,24.4525333278056,-16.4265093609537,32.5010882505388,-13.5311159074736,3.81160722009946,-4.15008143249281,9.09121481823735,-6.3127508247544
0.985189789682671,24.7907073484553,-16.7922516464654,32.6203477167703,-12.7438618872883,3.53219406059691,-3.88207139825016,9.13566507640564,-9.0768367686145
0.991894315220506,25.1323579022936,-17.1832984169856,32.730262844586,-11.8469866690803,3.57289608877778,-2.94202542342748,9.13619710852481,-11.584868331263
0.998644467157598,25.4745151586697,-17.5641108963079,32.8336484904577,-11.1158752411494,4.00199741705376,-1.65785874460738,9.09959195814724,-11.4202401983278
1.0054405559959,25.813802400413,-17.8951656352676,32.9321918175999,-10.7613948722868,3.24905999111871,-2.27128891011012,9.50162968467674,-12.8310266791089
1.01228289435045,26.0162707413851,-18.2773099144623,32.8884671507118,-11.0698769495618,1.63201143775075,-3.81053715714592,9.94755476920631,-15.5824464275876
1.01917179696369,26.1819050861834,-18.5893773885071,32.8045500068491,-12.0758306744818,-0.296343076449261,-5.46053998694566,10.2003186763172,-15.8109300497972
1.02610758072002,26.3441566527511,-18.8146986891647,32.7148725748787,-13.9197258324521,-2.54245362196497,-7.00382922194603,10.3416404952858,-13.1579228828583
1.03309056466033,26.5021381361339,-19.0120835328252,32.6168461986845,-16.9104957273379,-4.84112675837304,-7.91452477608402,10.9328400720773,-10.2497143983977
1.04012106999666,26.6572649391511,-19.2682767337348,32.5085418015095,-21.6839826259468,-9.93704937382626,-9.43163041779746,11.0332191097451,-10.2988173866918
1.04719942012702,26.7653441480708,-19.732557360403,32.5198142613542,-28.5382981285845,-20.895425545714,-11.5026965422046,11.1337303700029,-10.6723133223796
1.05432594065025,26.8120886466263,-20.5231804976715,32.6950278955475,-27.8548325310751,-13.2372913511121,-14.230778133817,11.3985664014535,-10.9839464499715
1.06150095938097,26.8604540595661,-21.7314061343255,32.8607224440632,-24.3778633220329,-7.72504450699898,-18.1829896189803,11.7348954756499,-11.2151190948364
1.06872480636471,26.9127865532097,-23.630463316346,33.0180060428506,-23.4434490128577,-4.4328816781528,-22.2666783507099,11.982417289284,-11.1311319905828
1.07599781389303,26.9713884766402,-26.8130743728716,33.1689904516849,-23.9436586993573,-1.3203912118604,-18.4101360341248,11.3681164190041,-10.0622519317851
1.08332031651887,27.0197264781973,-33.1100125996745,33.2806704707942,-23.890032149145,1.80084046058073,-15.570881687125,10.2947753572628,-8.95982951009552
1.09069265107189,27.0219582520094,-45.4066686662762,33.2919954284994,-21.8048243818495,4.58455249271123,-13.3769334280487,9.26897381048917,-7.88698414936829
1.09811515667398,27.0221430058704,-31.2249687528969,33.3083129965533,-19.3067148075532,6.59958336484243,-11.5993099186035,8.37347782269995,-6.87111980735597
1.10558817475486,27.0180017201346,-26.6439101784325,33.3304490000622,-17.5127445735768,6.71088528884809,-11.9562187109616,8.59989743572169,-7.19337650281216
1.11311204906781,27.0060502283711,-24.6011368618468,33.3580029446189,-16.3935630922521,6.39224198287701,-13.4785963177927,9.20542517379278,-7.93149806817826
1.12068712570543,27.0230224312365,-23.8660341118173,33.3922459780539,-15.5725106151595,6.47770555654694,-15.2706472841396,9.78641308974727,-8.18979260534297
1.12831375311561,27.1475999590186,-23.8364174295437,33.4355266027699,-14.6687822931929,6.68801992247535,-17.3799030352696,10.0599195592567,-7.86828797542353
1.13599228211751,27.2688335257871,-24.1468438292794,33.4794633501238,-13.5544530898035,6.96553510410081,-18.787362531214,10.3615791103158,-7.55229051214394
1.14372306591775,27.3859483488309,-24.2342902576848,33.521991160166,-12.3353592642586,6.65733854225005,-16.4269562167902,10.4965758063426,-8.47116490092122
1.15150646012662,27.4992732177444,-23.683227285495,33.5615617041846,-11.1583291483266,6.52238754407739,-13.7781035949767,10.1039483014728,-9.33113172275557
1.15934282277446,27.561967750964,-22.6540859160922,33.4996935985252,-10.2269978398766,6.43301859565759,-11.4991528118626,9.17155382253753,-10.0334317307621
1.1672325143281,27.5570609734671,-21.5734759296885,33.2955495608799,-9.64244938205121,6.37132101555477,-9.59803290514941,7.59290393508394,-10.4522121137109
1.17517589770749,27.5517438807531,-20.6229670111902,33.0807773649407,-9.28907693888033,6.55349457237088,-9.95993274072725,9.35043453203764,-11.9945519626142
1.18317333830233,27.5471578495179,-19.8620115852701,32.8560892780947,-9.16235969036399,6.74011127730154,-9.78899945430237,10.0938837800209,-11.8829091515303
1.19122520398893,27.5441787114385,-19.2743135882981,32.6229187110668,-9.25981778337581,6.9366779597961,-9.1029764913244,9.70341820531479,-10.1710461140467
1.19933186514711,27.750212674625,-18.617679531432,32.6635504335926,-9.32074361566868,7.17068407153647,-8.09377994356231,9.74150038941895,-8.02068804583848
1.20749369467724,28.0171832493313,-18.0054131684141,32.7994251279328,-9.57198317636573,6.48044770971427,-8.90213673087391,10.1130720132409,-9.96297849862526
1.2157110680174,28.2696220132146,-17.4986062028162,32.9329554069533,-10.1897580566086,5.93717550969779,-9.7113023305061,10.58494408676,-12.5058461444453
1.22398436316064,28.5064961176482,-17.1077453388089,33.0637437699189,-11.2898063218403,6.20591787543287,-9.79352120744193,10.3767933551395,-12.5610789952452
1.23231396067237,28.7275014341777,-16.8660575513495,33.2110065961855,-13.0049740531488,6.90059068508697,-9.09538311807432,10.1427680192473,-10.0160435181512
1.24070024370787,28.9440631189297,-16.8199761568465,33.4333403811961,-15.5302759737636,5.78606563335023,-9.07913397851627,9.59251405826774,-10.4343040249503
1.2491435980299,29.1586951357123,-17.0533420509126,33.6546045550563,-19.4287658714449,4.08973743673471,-9.12666811650411,9.57572918580007,-11.8708026367014
1.25764441202647,29.3715308292817,-17.6752197978685,33.8748063972929,-25.1353147071953,2.36446383526584,-8.93319458145567,9.51041895752149,-13.4760067640884
1.26620307672869,29.5829235701845,-18.8191774767152,34.0941110334894,-24.5561847599483,1.1444599939818,-8.52410268760485,9.45585453299918,-15.1797085388089
1.27481998582877,29.7653085448931,-20.6549162317454,34.2203761130193,-19.4383595949404,-2.19283328933676,-9.6531226396059,10.0898432233759,-15.2184844143266
1.28349553569808,29.9343841742855,-23.1637954496193,34.3253293260861,-16.0555167418945,-5.08636074044995,-10.5066482734607,10.8144810318866,-14.9680416809175
1.29223012540547,30.0970080356984,-25.2278316399935,34.4324693228637,-13.701207116455,-2.64545830675013,-10.3450874601948,11.2256649316687,-14.6945795545884
1.30102415673554,30.2537953405111,-24.4503256022633,34.5424549281747,-11.897743899574,1.0956361428137,-9.34643072948728,11.378492034221,-14.3762908651169
1.3098780342072,30.4230398653168,-22.1428214973157,34.6472858201957,-10.4717929764235,0.440534040529769,-11.2912446767623,11.5191986930817,-13.306669156589
1.31879216509219,30.6044656888525,-20.2857305121856,34.7447577923105,-9.38298990028585,1.65499787118324,-13.6579188732097,11.7235371928595,-12.3481674821541
1.32776695943391,30.7814043937899,-19.1965933107343,34.8410315552572,-8.64578391951642,3.76777673235421,-16.4126022869496,11.9751075526966,-11.4793235486063
1.33680283006619,30.9532476174455,-18.728373082262,34.9354922904017,-8.28109708444282,4.99641447036544,-18.3087870484713,12.1189511091151,-10.9227686505681
1.34590019263236,31.0647315592994,-18.6998035408101,35.0271745795937,-8.30364868266031,4.3961046259156,-18.8461224633184,11.980911200014,-10.2187015123218
1.35505946560431,31.0691461644399,-18.8136555866916,35.1000971238535,-8.72197670153844,4.3673771520763,-19.3645790340944,11.9550430809938,-8.78113268934425
1.36428107030177,31.0538788255678,-18.6379702171016,35.1518841111929,-9.50681968429978,4.88803136938668,-19.8450494978777,12.1571831290356,-7.13855541025981
1.37356543091169,31.0196518591891,-18.1269494177754,35.1877073286156,-10.5612304669333,4.41700972875788,-20.743470608653,11.9729787280183,-7.79103325351969
1.38291297450773,31.0282632117196,-17.4980356731454,35.1193564917908,-11.7532000157653,3.31268031384133,-21.4242239002649,11.5283150278033,-9.7540332233873
1.39232413106994,31.1467322985773,-16.9818728491314,34.8992198371674,-12.7042610978618,2.45905089410365,-21.2876972421242,10.9337812939689,-11.5071789064898
1.40179933350449,31.2567301998442,-16.8687119571645,34.7408871522257,-12.7694049803479,1.81358903670412,-20.9795826839739,10.4129171468545,-12.2117380255648
1.41133901766365,31.3565428348068,-17.2188300222045,34.6549133937779,-11.9721284091584,0.567320564446334,-24.9408237468099,9.97951692389182,-12.9450669613387
1.42094362236578,31.3524660735323,-18.0863743977636,34.5264370818966,-10.8483510550315,-0.73604060566538,-22.3745109066616,9.63449846048553,-13.7260235582482
1.43061358941552,31.1658823676399,-19.4221823437907,34.2711288714156,-9.81936803382627,-1.8269746147792,-17.9916199243738,9.29278268761118,-14.5526812306089
1.44034936362416,30.9145196659706,-20.9319838098681,34.0585917075575,-8.86132071312255,-2.74767758944023,-18.6591051884785,8.90556905391412,-15.0747312007917
1.45015139283006,30.5936004030537,-22.5320588554065,33.8868667123963,-8.04775216640451,-3.31405467436838,-18.9997487567552,8.66878827973488,-15.3096417830838
1.46002012791926,30.4992994331603,-24.1428240154991,33.6040935184722,-7.57883515347146,-3.07539458269247,-15.9057241806899,8.76905498308685,-15.4066722098826
1.4699560228462,30.5641236822938,-26.3958988623742,33.1865037591626,-7.51945625282082,-2.75824201751379,-13.6862462468293,9.02823460362953,-15.5416210613305
1.47995953465467,30.5633767453242,-30.2783957488972,32.728669888008,-7.80461565094572,-3.09512780628387,-14.5238538042532,9.06259904367664,-16.1634530486878
1.49003112349873,30.4923555911458,-33.1505520405598,32.2301594163567,-8.47000160736553,-1.71550125349876,-15.1453851146539,8.99421737365793,-16.6942668809255
1.50017125266398,30.2645825723691,-28.6267596117603,32.4464939492782,-8.81210807570301,0.313862469933326,-15.4158317225559,9.02991160013283,-17.0807518836585
1.5103803885888,30.0079651076695,-24.8916425390166,32.8576086533914,-9.43129870323622,1.31037081967241,-15.7739699510525,8.68174247364152,-17.2449763883718
1.52065900088583,29.7433315432556,-22.917035567874,33.295775869211,-10.6105048414586,2.60379251316709,-15.9424919932483,8.33995646888928,-17.3337901849233
1.53100756236357,29.5609206770109,-22.1149670542032,33.6888374908418,-12.6115491299797,3.97538527358842,-15.8606721788307,8.1151008493614,-17.3483385327658
1.54142654904815,29.7885528813303,-21.9228760865265,33.8621050667533,-15.8919825760053,4.73611919500064,-15.4550808357715,7.94980508333674,-18.0242692170675
1.55191644020518,30.102049312127,-22.6255653732564,33.9638113495108,-20.4561975154103,5.37664588428714,-14.9492878999452,7.81957256488317,-18.6071324461674
1.56247771836184,30.5079287902917,-24.3354655445703,33.9951923513323,-22.7842678686961,6.06910455657555,-14.4228643881798,7.64808999598114,-18.5005552614719
1.57311086932906,30.7020050901702,-27.4306008879742,34.0392646936187,-19.6815275260744,6.60971924232058,-14.3094899655297,7.23099132651492,-19.3740244706269
1.58381638222385,30.7282791486741,-29.1963265550123,33.9601410900087,-17.1000795171884,7.12495607878787,-14.0432957492067,6.53470628587905,-22.0605649383879
1.59459474949183,30.7375815739808,-25.7477429771659,33.6933766471337,-15.9233062180685,7.74700723905852,-13.1797156755691,5.93398552638922,-25.2865956453062
1.60544646692985,30.6793849698854,-22.2018547604214,33.3497608012514,-15.7860441473815,8.25336809448851,-13.4788050723394,5.6479065308103,-25.7918195058076
1.61637203370885,30.4076781370974,-20.0157752701379,33.4420283059418,-16.0612756099632,8.65436813259396,-15.1744918346814,5.55032765210461,-23.4911764454787
1.62737195239673,30.197144427693,-18.637577359204,33.5517004669757,-17.2292305178369,9.18049527200878,-14.7079059403649,5.48708164847483,-21.6336572803259
1.63844672898157,30.0467616971453,-17.8322557870062,33.6783226185996,-19.6146663666637,9.61990955750218,-14.5948091575771,5.18086420406905,-22.2616284857057
1.64959687289483,28.9517016917275,-18.4527658671104,33.9163568159926,-24.0661265237185,9.87823362975536,-18.0674259208258,4.58359026091205,-21.735691267105
1.66082289703483,28.1347974232911,-19.19095879858,34.1601919544692,-28.4207600966967,10.2607176613725,-20.1749073320861,4.28530449693886,-17.1666791778422
1.67212531779031,27.8184043043582,-19.7956650967772,34.378503155079,-21.141690606259,10.320579357951,-19.0596563867716,3.97270125565962,-15.6598105245408
1.68350465506419,28.1660999757006,-20.1220661515779,34.183950920216,-16.2351547608729,9.90468997716272,-18.8724480825962,3.31211888283048,-16.1347270484034
1.69496143229752,28.9048380109499,-20.4964637219629,33.608830164933,-13.5037829063122,9.79471486660765,-18.4242216143593,2.76357557119763,-14.3187155282245
1.7064961764935,29.7250965069418,-21.3014654073292,33.1237593864997,-11.6856470369014,9.44641416982012,-16.9370972146147,2.54529010438858,-13.4070214168221
1.71810941824178,30.2736963867591,-22.9514041841504,32.8363147354293,-10.3442591578358,8.31283449148958,-14.0045742299393,2.62235913393113,-13.4169681559284
