freq,Awake_DP,Awake_NFd,Sed_DP_11.36,Sed_NF_11.36,Sed_DP_12.15,Sed_NF_12.15,Sed_DP_12.53,Sed_NF_12.53,Sed_DP_13.13,Sed_NF_13.13,Awake_SF,Awake_NFs,Sed_SF_11.43,Sed_NF_11.43,Sed_SF_12.23,Sed_NF_12.23,Sed_SF_13.02,Sed_NF_13.02,Sed_SF_13.39,Sed_NF_13.39,Awake_phase,Sed_phase_11.43,Sed_phase_12.23,Sed_phase_13.02,Sed_phase_13.39
0.535087732,15.39388277,-13.87690793,22.56485014,-30.9076438,22.64044359,-16.53648837,20.83432168,-15.86128907,21.44814332,-18.50711315,26.06834828,-12.39399478,7.021646842,-22.09725614,7.655732281,-20.70288868,7.951545151,-11.11387204,5.452910128,-22.05126712,0.036798016,0.091919005,0.099304354,0.090564186,0.141911484
0.538729172,15.57021967,-13.86527434,22.67145246,-24.76853988,22.77640947,-18.33637691,20.9920888,-16.32695835,21.59212402,-18.24805569,25.73928771,-12.50387574,6.776823827,-23.82314713,7.554235332,-21.1926404,8.012926881,-11.83238558,5.481889214,-22.3776223,0.032617677,0.088581597,0.097027295,0.09076538,0.140104079
0.542395393,15.76857922,-14.24068836,22.76403778,-18.60017315,22.89728233,-21.69434368,21.14809488,-16.81348544,21.73299255,-17.99988768,25.40800036,-12.61169612,6.525481505,-25.9869873,7.452035718,-21.68756617,8.074971721,-12.46552233,5.512506177,-22.42688891,0.028250529,0.084994758,0.094661106,0.090966721,0.138282008
0.546086564,15.96017835,-16.24173554,22.84792373,-14.19432672,23.00740043,-26.9271452,21.30344517,-17.27917979,21.87093619,-18.68276986,25.07548,-12.71711387,6.267749862,-28.87123442,7.349230935,-22.18076994,8.137675557,-12.94570923,5.544783667,-22.18407009,0.023690899,0.08113362,0.092201616,0.091168204,0.136445619
0.549802854,16.10332803,-21.24749151,22.92903438,-11.7090528,23.111143,-29.8994024,21.45862071,-17.67404079,22.00602493,-20.2937584,24.77386991,-12.81976473,5.990787163,-33.12361886,7.232841656,-22.66246267,8.187940491,-13.20204388,5.56565017,-21.68849319,0.018933879,0.076970673,0.089644503,0.091369824,0.13459528
0.553544435,16.15734344,-22.26288753,23.01376145,-10.73304108,23.2128392,-24.17299024,21.61441451,-17.68513649,22.13934146,-19.64727279,24.52228216,-12.91926293,5.69124663,-40.04705188,7.099245112,-23.11938461,8.22200634,-13.18589703,5.571371443,-21.01265754,0.013975549,0.072475621,0.086985301,0.091571576,0.13273138
0.557311479,16.09682858,-15.04750044,23.10759122,-10.62183434,23.31577574,-19.88419377,21.77122708,-17.23819009,22.27251707,-17.40963138,24.27354963,-13.01520227,5.392195585,-38.51056517,6.971052877,-23.53454598,8.262326396,-12.89483066,5.584426214,-20.23179589,0.008813219,0.067615286,0.084219413,0.091773455,0.130854328
0.561104158,15.91537262,-11.54414681,23.21667547,-10.79839442,23.42467223,-17.66819908,21.93171248,-16.75849865,22.40981141,-16.0967783,24.03015898,-13.10715782,5.094435685,-32.06261691,6.848380464,-23.88768747,8.308834864,-12.37392487,5.604773556,-19.40530387,0.003445704,0.062353644,0.081342131,0.091975456,0.128964558
0.564922648,15.64641361,-10.50275187,23.34277636,-11.0146334,23.54082204,-16.91881415,22.09508377,-16.42744418,22.55199988,-15.6628924,23.79509194,-13.19468819,4.799071101,-28.09403141,6.731354633,-24.15691228,8.36145189,-11.69320974,5.632357851,-18.57280909,-0.002126407,0.056652032,0.078348656,0.092177573,0.127062521
0.568767124,15.37039331,-10.65343557,23.48316717,-11.19623354,23.6620568,-16.90678857,22.25780395,-16.13532441,22.69613186,-15.64272204,23.65657802,-13.54572552,4.73800085,-27.22951705,6.773644144,-24.80155914,8.339451781,-11.67286277,5.707620721,-18.64305485,-0.008029934,0.053169488,0.07545977,0.087478744,0.124676769
0.572637762,15.18120574,-10.94156687,23.63514039,-11.29009878,23.78745531,-17.01798521,22.41853483,-15.88423607,22.84001354,-15.74905182,23.62022917,-13.9417587,4.956813268,-29.07419216,7.00734736,-26.03141237,8.261020729,-12.58361004,5.844534534,-19.77060288,-0.014281747,0.052724765,0.07287269,0.076749178,0.121766218
0.576534742,15.15111463,-10.91620751,23.79505551,-11.3655443,23.9162948,-17.18825793,22.57731508,-15.78464768,22.9811751,-15.85781674,23.53598732,-13.88477406,5.224684142,-31.39588947,7.291704188,-27.28138588,8.272717926,-13.60317076,6.03522542,-20.83685013,-0.020720003,0.05229462,0.070379445,0.065688058,0.118899046
0.580458242,15.29131101,-10.48344843,23.95736279,-11.46995767,24.04724696,-17.47078303,22.7338764,-15.89008619,23.11599519,-15.93757283,23.46060993,-13.3828826,5.48952592,-34.46005402,7.574427324,-28.40719989,8.325583101,-14.75811582,6.227413798,-21.67502871,-0.027331042,0.051878363,0.067976233,0.054390925,0.116076173
0.584408442,15.55113193,-9.492934835,24.11642407,-11.59320957,24.17906291,-17.70285022,22.8885268,-16.1874833,23.24135379,-16.07880039,23.39467695,-12.55985571,5.75137989,-38.55315836,7.855377517,-29.1480002,8.421694463,-16.0847311,6.420952235,-22.06396437,-0.03409808,0.051475347,0.065659356,0.042966785,0.113298379
0.588385525,15.86537718,-7.863233229,24.26717522,-11.79341479,24.31020253,-17.78980108,23.04175393,-16.760889,23.3551055,-16.48297467,23.33871691,-11.56771402,6.010281916,-41.39517147,8.134427655,-29.22510488,8.561832586,-17.63270586,6.615691546,-21.85904007,-0.041001279,0.051084964,0.063425224,0.031532248,0.110566305
0.592389673,16.19596278,-5.682059572,24.40567298,-12.26578175,24.4387118,-17.77314048,23.19353927,-18.03148208,23.45646777,-17.59219498,23.293195,-10.52132502,6.26626237,-37.95392144,8.411461172,-28.59170132,8.745399582,-19.46689996,6.811481055,-21.12431418,-0.048017954,0.050706642,0.061270367,0.020204558,0.107880465
0.59642107,16.54157777,-3.402524581,24.53033816,-13.23717102,24.56334865,-17.27574193,23.3437912,-21.19520637,23.54675587,-20.41828067,23.25701797,-9.487393883,6.515065739,-33.91823521,8.682090216,-27.48581709,8.966195395,-21.65008963,7.003888485,-20.07006552,-0.05512291,0.050339842,0.059191434,0.009094528,0.105241245
0.600479903,16.91608342,-1.930522302,24.50910711,-15.07056114,24.55114064,-16.12713244,23.35919081,-30.1459821,23.49677044,-24.68989737,23.21691591,-8.554624055,6.723196908,-31.06654179,8.91151762,-26.37048341,9.179152534,-23.98336253,7.164703847,-18.96752391,-0.06215241,0.049924655,0.05707857,-0.001324218,0.102529557
0.604566357,17.32034935,-2.0750163,24.46453732,-17.79658348,24.52277561,-14.72263381,23.35879434,-25.02106265,23.43108828,-19.20521899,23.16685262,-9.330642229,6.981543532,-33.71918808,9.160802654,-31.96574946,9.212802269,-22.51052069,7.540087434,-20.04764632,-0.065206653,0.047815774,0.051972422,-0.000535897,0.096549013
0.608680621,17.73588061,-4.257831693,24.40656057,-20.80995939,24.48584159,-13.57497348,23.34751575,-18.57538094,23.36023483,-14.36602574,23.12039686,-10.14703921,7.241186588,-37.00845443,9.418730838,-50.49299683,9.24995156,-21.1611985,7.920244855,-21.22951844,-0.068284177,0.045791977,0.047066253,0.000260591,0.090964747
0.612822883,18.13374149,-8.607861005,24.33814795,-22.20204081,24.44120199,-12.81023373,23.32311974,-15.77560854,23.28615292,-11.90161006,23.07761069,-10.99250135,7.502042501,-39.6536266,9.684383523,-33.49770382,9.290549984,-19.94084025,8.303609609,-22.49997939,-0.071382851,0.043848875,0.04235743,0.001065313,0.085751206
0.616993335,18.48569687,-14.81377871,24.26235054,-21.84684517,24.39003981,-12.42050883,23.28368707,-14.46384367,23.21000535,-10.77605765,23.03854396,-11.84275471,7.764036159,-38.09755829,9.956907288,-27.05140925,9.334545585,-18.83774203,8.688896296,-23.80137673,-0.074500453,0.041982325,0.037842139,0.001878337,0.080882903
0.621192168,18.77822069,-20.45004148,24.18222603,-21.32870837,24.33415703,-12.30180567,23.22889482,-13.82431711,23.13294376,-10.33343106,23.04391379,-12.65287949,8.010562729,-34.66024828,10.21897845,-23.36702945,9.365348079,-17.83653588,9.058525171,-24.98164027,-0.077634669,0.040188416,0.033515617,0.002699731,0.076335004
0.625419576,19.01357022,-21.16220971,24.10016016,-21.00884353,24.27526597,-12.31634955,23.15967821,-13.49960471,23.05615169,-10.19951907,23.14213755,-13.35039886,8.217883294,-31.72538567,10.44619946,-20.77208724,9.35922573,-16.92263517,9.387982536,-25.75447809,-0.080783112,0.038463457,0.029372366,0.00352956,0.072083716
0.629675752,19.20697705,-20.08155945,24.01796124,-20.83342765,24.21517892,-12.39357208,23.07866227,-13.39483674,22.98125131,-10.20638442,23.24137669,-13.83833253,8.420916478,-29.39895627,10.67288964,-18.76430761,9.351098055,-16.0834284,9.711580317,-25.81021356,-0.083943328,0.036803968,0.025406341,0.004367891,0.068106537
0.633960893,19.3763864,-19.23499054,23.93681766,-20.8400082,24.15498589,-12.54614629,22.98933521,-13.51745333,22.90982187,-10.31998348,23.33221562,-14.06738555,8.622124055,-27.76057819,10.89130685,-17.29253047,9.344436046,-15.36435978,10.01017109,-25.23696944,-0.087187555,0.034876933,0.021537613,0.005367678,0.064228276
0.638275196,19.47065872,-18.62489055,23.95025233,-21.00121495,24.18784812,-12.71450614,22.98819611,-13.77479464,22.93604571,-10.48375322,23.28649563,-14.71942176,8.866137114,-30.55229845,11.00347841,-18.43661001,9.393418371,-15.53474811,10.02648206,-26.41970881,-0.091655496,0.028085389,0.016664579,0.008715025,0.058080527
0.642618859,19.56140346,-17.95058209,23.96999488,-21.63556676,24.22477309,-13.12498846,22.98982804,-14.34039481,22.97229625,-10.91297645,23.24057816,-15.05759922,9.117213759,-34.71131564,11.1202792,-19.18137771,9.443645503,-15.70763334,10.05323729,-27.75178967,-0.096256283,0.021625852,0.011885456,0.012047292,0.051920774
0.646992082,19.64783326,-17.08646668,23.99663148,-23.0657727,24.26567514,-13.99942293,22.9971204,-15.38932003,23.01971191,-11.81049931,23.13802755,-14.99253864,9.44537209,-42.83333252,11.31317716,-19.23751577,9.566988434,-15.88292873,10.16238191,-29.24616229,-0.100987791,0.015494438,0.007206022,0.015361608,0.045767577
0.651395066,19.72899224,-15.95613358,24.03054099,-25.40964085,24.31107344,-15.57532963,23.01200521,-17.1190609,23.07933814,-13.42948791,23.02182546,-14.53360659,9.80161437,-45.49170242,11.53443441,-18.56638379,9.716114407,-16.06052182,10.30654919,-30.87670695,-0.105846841,0.009683739,0.002631123,0.018655191,0.039639376
0.655828014,19.8027074,-14.60846022,24.0714808,-27.04422146,24.36185094,-17.93999099,23.0355835,-19.35539476,23.15126601,-15.8825357,22.91276335,-13.78192909,10.15961077,-35.65709535,11.75879044,-17.42468798,9.866164323,-16.24027032,10.46074029,-32.49119807,-0.110829127,0.004183669,-0.001835301,0.021925368,0.033554167
0.660291129,19.86578096,-13.27851473,24.11939217,-25.18167096,24.42010922,-20.47373045,23.06880846,-20.20003472,23.23536151,-18.66595072,22.81155107,-12.86513849,10.5178076,-31.03298698,11.98557762,-16.10618697,10.01686321,-16.42199757,10.62444046,-33.65667623,-0.115929152,-0.001017799,-0.006190183,0.025169585,0.027529191
0.664784617,19.91442362,-12.24729597,24.17438271,-22.32059795,24.48844798,-21.41633853,23.11242198,-18.37003899,23.33090144,-20.46736069,22.71889638,-11.88501648,10.87482693,-28.00443495,12.21413354,-14.78713921,10.16792816,-16.60548735,10.79703545,-33.74867341,-0.121140183,-0.005933988,-0.010431279,0.028385413,0.021580662
0.669308685,19.94717115,-11.65824126,24.23733054,-20.09868054,24.56968577,-20.57895034,23.1673798,-16.33306633,23.43758896,-20.83015903,22.62062913,-12.04297036,11.06859209,-29.08484516,12.32985312,-14.5953285,10.49444845,-16.98572577,10.88427155,-32.43346568,-0.125909201,-0.011252423,-0.015456402,0.021496773,0.016879396
0.67386354,19.99958123,-11.46001715,24.3068161,-18.48757004,24.6630301,-19.4148523,23.23179152,-15.06407097,23.55239889,-20.54594261,22.51256057,-13.49309504,11.09562251,-36.67783016,12.32677933,-15.32887823,11.03387305,-17.29865393,10.86908997,-28.14312519,-0.130261834,-0.017208884,-0.021414868,0.005775846,0.013327454
0.678449393,20.06475179,-11.54604988,24.38565256,-17.33114392,24.77041723,-18.49324628,23.3072541,-14.4237792,23.67685948,-20.17393031,22.41361688,-15.15347594,11.13610647,-38.57090872,12.33704245,-15.72053401,11.61958813,-17.19414285,10.85912975,-24.54336918,-0.134758751,-0.023186196,-0.027435884,-0.008186697,0.00972485
0.683066454,20.11993936,-11.81992297,24.4775076,-16.6136214,24.8933785,-17.91748874,23.39560732,-14.20666002,23.81357008,-19.91313888,22.32444652,-17.01054942,11.19012562,-29.88766788,12.3609831,-15.6565769,12.23094096,-16.6923656,10.85457465,-21.85097724,-0.139399599,-0.029167427,-0.033502841,-0.020489278,0.006074344
0.687714936,20.16852036,-12.23798697,24.58412462,-16.3854786,25.03107648,-17.69986588,23.49646627,-14.30764337,23.96371324,-19.89875591,22.24567067,-18.87641903,11.25765644,-25.38154078,12.3988386,-15.14720608,12.85242428,-15.90474675,10.85560042,-19.74471541,-0.14418302,-0.035135581,-0.039598342,-0.031288251,0.002378974
0.692395051,20.21144199,-12.82912946,24.70642791,-16.78233111,25.18153715,-17.80126908,23.60888876,-14.70063034,24.12772433,-20.24639446,22.1872948,-20.11169595,11.33781998,-22.3887427,12.44998521,-14.31814469,13.47234012,-14.96272551,10.86162212,-18.02414722,-0.149106532,-0.041073882,-0.045704494,-0.040760291,-0.001357949
0.697107017,20.24701592,-13.74162629,24.84434116,-18.13060348,25.3424166,-18.23347839,23.7314597,-15.41792071,24.30533244,-21.0980756,22.17572874,-19.84562278,11.43039569,-20.14770864,12.51444469,-13.32200781,14.08337324,-13.96688946,10.87280272,-16.57213883,-0.154166431,-0.046966052,-0.051803213,-0.049079635,-0.005132859
0.701851049,20.27251775,-15.23976826,24.99664763,-21.07411314,25.51124456,-19.10340638,23.86253718,-16.50454703,24.4949378,-22.73709742,22.14226183,-18.78216379,11.51113834,-19.61255182,12.60159179,-13.1398522,14.38382039,-13.69483934,10.94285267,-16.14537232,-0.158666296,-0.052764354,-0.057354567,-0.055453462,-0.009191366
0.706627365,20.2830288,-17.78590532,25.16132134,-25.27981118,25.68575483,-20.51175529,24.00087291,-17.85717522,24.69406705,-25.8044567,22.03915829,-18.61717248,11.54352037,-22.67344125,12.71390117,-15.07186524,13.98300598,-15.21634397,11.13556308,-17.61515659,-0.161669873,-0.058492828,-0.061669452,-0.05961186,-0.013741942
0.711436186,20.26995233,-21.8358257,25.22348366,-22.37120684,25.7517687,-22.47260969,24.03305766,-18.97930008,24.78782085,-31.11639269,21.94010894,-18.45052719,11.59202603,-27.48442093,12.83706517,-17.02650983,13.56798868,-17.00398678,11.33799696,-18.69659373,-0.164732812,-0.064253213,-0.065931812,-0.064248308,-0.018155222
0.716277733,20.23104748,-24.39871569,25.21502928,-17.98155679,25.74250084,-24.60776874,23.99314807,-18.96311572,24.80806163,-29.40711245,21.83683851,-18.28250195,11.638844,-39.31849973,12.9528895,-18.28558909,13.12032562,-19.09914496,11.53163633,-18.89226295,-0.167854482,-0.070030463,-0.070136508,-0.069440736,-0.02243075
0.721152227,20.16598133,-20.98775789,25.2073003,-15.4613224,25.73103123,-26.45629164,23.95484809,-17.97812109,24.82677075,-24.14094283,21.70480592,-18.11335109,11.63272303,-33.56076083,13.00981333,-17.88865569,12.58860594,-21.39600592,11.66463898,-18.06888764,-0.171034045,-0.07580927,-0.074278865,-0.075282065,-0.026568898
0.726059894,20.07581927,-17.85418924,25.19860844,-14.06017239,25.71736673,-27.77793704,23.91823866,-16.93569462,24.84322438,-21.28637891,21.57732401,-17.94330975,11.63988158,-25.53458061,13.07382359,-16.15759949,12.03959317,-23.16461096,11.80275245,-16.64547604,-0.174270443,-0.081574296,-0.078354682,-0.081882779,-0.030570765
0.73100096,19.96376581,-15.88295921,25.18912251,-13.26393022,25.70296307,-28.49682861,23.88396741,-16.24719031,24.85859662,-19.87221694,21.45524483,-17.77259449,11.66025083,-21.41150125,13.14470006,-14.10458491,11.47480556,-22.93907562,11.94555784,-15.06897517,-0.177562389,-0.087310426,-0.082360247,-0.089373295,-0.034438072
0.735975651,19.8350649,-14.69408237,25.17931776,-12.85240913,25.68891721,-28.5144366,23.85147498,-15.95835131,24.87389309,-19.31806603,21.28269607,-17.85723452,11.6428322,-20.77245444,13.12503905,-13.75041522,11.28580057,-21.00260018,11.98583755,-14.77123078,-0.180655186,-0.091955667,-0.086064165,-0.093106401,-0.037596719
0.740984196,19.69738385,-14.0675814,25.17072943,-12.73986763,25.6765108,-27.66580598,23.81917202,-16.02521103,24.89041095,-19.32264244,21.02803909,-18.16302664,11.58199406,-23.27521368,13.00157044,-15.62094122,11.5854736,-18.8825841,11.90899739,-16.1729085,-0.183541784,-0.095322038,-0.089539474,-0.091267118,-0.040036106
0.746026826,19.5584156,-13.90238171,25.16831362,-12.91677639,25.66970574,-25.79009638,23.78778837,-16.3839266,24.91218462,-19.72615909,20.7543692,-18.30657615,11.55715662,-25.38343224,12.91297124,-17.86075602,11.90938036,-16.96702116,11.86598914,-17.85769835,-0.186564859,-0.098741727,-0.093121582,-0.089545217,-0.042523894
0.751103772,19.43273608,-14.13272305,25.24172472,-13.33186203,25.73669828,-23.03565778,23.82239473,-16.87064805,25.00774623,-20.30930042,20.48016606,-18.26744321,11.55262768,-25.25535486,12.84371169,-20.40506475,12.24204228,-15.30267458,11.84105277,-19.96600288,-0.189731907,-0.102212699,-0.096811605,-0.087930212,-0.045060229
0.756215269,19.31699741,-14.70308248,25.3169713,-14.09936136,25.80225649,-20.12175914,23.84593022,-17.48099786,25.10182135,-20.97363747,20.20560886,-18.04681956,11.56899464,-23.00766985,12.7945644,-22.4254026,12.58424471,-13.85665797,11.83471516,-22.77831824,-0.193050692,-0.105732661,-0.100610257,-0.086412786,-0.047645159
0.761361551,19.21461459,-15.48670611,25.39408728,-15.18864758,25.86595021,-17.52902739,23.85774392,-18.14661503,25.19366872,-21.40578513,19.93093854,-17.66707645,11.60676546,-20.45824589,12.76624557,-22.02095441,12.93667928,-12.58783313,11.84743219,-27.00001621,-0.1965292,-0.109299061,-0.104517795,-0.084984639,-0.050278629
0.766542855,19.12764365,-16.19378254,25.47244005,-16.33802828,25.92758097,-15.46619107,23.85925012,-18.81529508,25.28234873,-21.23126554,19.73035329,-17.16387333,11.54033963,-18.23658204,12.63338576,-19.6394424,13.17391666,-11.46149808,11.75356081,-35.63859854,-0.200175586,-0.11290909,-0.108533961,-0.083638359,-0.052960476
0.77175942,19.0559135,-16.51906675,25.55039565,-16.99064624,25.98655563,-13.99795241,23.85310665,-19.4382779,25.36634099,-20.4015037,19.68745897,-17.55803464,11.422488,-17.69341879,12.66393308,-19.72643995,13.18159707,-11.04340874,11.90811016,-31.00984048,-0.202449855,-0.115604689,-0.111635074,-0.091232893,-0.055543812
0.777011485,18.99857791,-16.49206738,25.62692999,-16.80948651,26.04300568,-13.0819269,23.84294178,-20.01779547,25.44494552,-19.32200364,19.66214903,-18.10161704,11.32732789,-16.96286132,12.74342539,-20.13911735,13.21331867,-10.25623893,12.11650117,-26.90055785,-0.204590043,-0.118226424,-0.114551017,-0.099829824,-0.057983956
0.782299292,18.9489008,-16.45344161,25.70032216,-16.143125,26.09638377,-12.63461706,23.83197694,-20.60343947,25.51697504,-18.40220127,19.6394563,-18.68530167,11.25701451,-15.99976549,12.84751129,-20.53509202,13.29247107,-9.195959777,12.34370792,-24.09256551,-0.206778713,-0.120890603,-0.117397439,-0.108292223,-0.0602978
0.787623084,18.88812628,-16.66652705,25.8884286,-15.39965903,26.26530224,-12.45217094,23.94163494,-21.06993383,25.70078876,-17.70478167,19.58823044,-19.31509245,11.19466875,-14.94373875,12.95902928,-20.90398788,13.40071746,-8.039390117,12.57276429,-21.95741085,-0.209016624,-0.123596673,-0.120174978,-0.116576547,-0.062493947
0.792983106,18.80615828,-16.96386931,26.09450286,-14.96712184,26.45346818,-12.55762537,24.07721549,-21.43330317,25.9001556,-17.39961912,19.36947653,-19.99843552,11.06026936,-13.8819789,12.99768308,-21.23346683,13.45627463,-6.889965505,12.72357809,-20.2328896,-0.211304486,-0.126343966,-0.12288441,-0.124644896,-0.064580332
0.798379605,18.69225679,-16.24239746,26.29689088,-15.02234919,26.63942604,-12.95270103,24.21723002,-21.56143063,26.09387479,-17.56739257,19.14844508,-20.74471516,10.93357362,-12.8586657,13.04296296,-21.50977538,13.53691479,-5.795152117,12.87584871,-18.78499916,-0.213642961,-0.12913169,-0.125526638,-0.132465733,-0.066564273
0.803812828,18.54031755,-13.31398924,26.49440318,-15.67208418,26.82212575,-13.65442364,24.36050704,-21.31894537,26.2815905,-18.32004982,18.95407696,-20.03800885,10.97109396,-13.23727449,13.07139545,-22.64889363,13.46991757,-5.784122544,13.02389706,-18.24877241,-0.215599679,-0.13076767,-0.128615941,-0.136969657,-0.070775752
0.809283027,18.3526276,-9.457912253,26.68588953,-17.03225791,27.00039856,-14.72095268,24.50573545,-20.58701132,26.46335934,-19.91748207,18.77524023,-18.21371895,11.10932612,-14.36666227,13.09412873,-24.41232266,13.30645231,-6.347358402,13.17819824,-18.17729068,-0.217306577,-0.131637249,-0.131966073,-0.139575849,-0.076206591
0.814790451,18.14186633,-6.092018201,26.86962519,-19.02895661,27.1725328,-16.13410241,24.65120754,-19.36585548,26.63890441,-22.93524495,18.69739371,-16.46524228,11.32340106,-15.15624245,13.19966305,-25.91396667,13.22367009,-6.775141162,13.41680393,-18.09081019,-0.219025699,-0.132469833,-0.135257479,-0.142249187,-0.081382038
0.820335356,17.93107224,-3.588946515,27.04452903,-20.71688272,27.33742337,-17.67488104,24.79614714,-17.78717599,26.80846006,-29.22687499,18.65402241,-14.89492435,11.56037865,-15.33041862,13.33472999,-26.43122697,13.16864598,-7.012548559,13.68553978,-17.98991635,-0.220756732,-0.133267672,-0.138488875,-0.144990668,-0.08630939
0.825917995,17.66084986,-2.014185989,27.17842858,-20.24756618,27.46291529,-18.82046035,24.90882354,-16.17585167,26.94095433,-42.86118855,18.61227154,-13.50415911,11.79628997,-14.80298021,13.47504032,-25.57003637,13.11744152,-7.021002648,13.95932684,-17.87531769,-0.222499345,-0.134032841,-0.141659225,-0.147801175,-0.090997176
0.831538626,17.45140726,-1.149231349,27.30331705,-18.3825924,27.58121807,-19.12866131,25.02137728,-14.80624754,27.06905147,-27.59644057,18.57220654,-12.26942024,12.03125947,-13.77161559,13.62040682,-23.8989476,13.07022645,-6.79458899,14.23729903,-17.74782374,-0.224253194,-0.134767257,-0.144767727,-0.150681461,-0.095454793
0.837197508,17.33360388,-0.852461719,27.41934346,-16.78866498,27.69305283,-18.93353785,25.13351674,-13.86135266,27.19314564,-23.15949105,18.5150125,-12.95079864,12.18031826,-13.88720239,13.69883655,-24.43290013,13.05770793,-6.845577659,14.3671379,-17.96736658,-0.226658549,-0.138733184,-0.149496108,-0.153770997,-0.101829753
0.842894899,17.32461425,-1.019682002,27.52645014,-15.83557385,27.79915071,-18.79129392,25.24416961,-13.38679934,27.31318972,-21.25188115,18.42415755,-15.27360819,12.23540145,-14.98151608,13.69467348,-27.11243938,13.02589218,-7.042815784,14.36715283,-17.98311354,-0.229494636,-0.144641203,-0.155169585,-0.156885938,-0.10936646
0.848631063,17.42754537,-1.602642916,27.62535176,-15.46681381,27.90091654,-19.00908559,25.35254886,-13.36076138,27.42967821,-20.703759,18.33013188,-18.40817856,12.30184592,-16.17014273,13.70385387,-31.03615502,13.0011573,-7.03800586,14.38825938,-17.44690115,-0.232324638,-0.150241451,-0.16062017,-0.159899828,-0.116593565
0.854406264,17.62903209,-2.61369716,27.71673651,-15.60112731,27.99941222,-19.69025837,25.45770432,-13.75783282,27.54284556,-21.15285365,18.23297587,-22.99757248,12.3782452,-17.42844602,13.72527407,-38.40904632,12.98327011,-6.827759845,14.42829518,-16.51986158,-0.235146726,-0.15554443,-0.165848591,-0.162815381,-0.123501662
0.860220767,17.89972619,-4.128644263,27.78688264,-16.2137806,28.08086728,-20.89363589,25.54451056,-14.59399924,27.63850088,-22.36244468,18.15971383,-28.02563713,12.5887158,-18.6765022,13.8832576,-46.13077487,13.09736867,-6.435973856,14.61054443,-15.40518766,-0.237959102,-0.160562216,-0.17085744,-0.165635406,-0.130086966
0.866074839,18.20495338,-6.269960903,27.83617419,-17.28251568,28.14520445,-22.51972245,25.61241941,-15.8852728,27.71640896,-23.58623656,18.15052576,-23.73353945,13.06331065,-19.73053568,14.30798315,-33.57625494,13.47438361,-5.904338198,15.06419891,-14.24703552,-0.240760008,-0.165307904,-0.175650849,-0.168362774,-0.136350462
0.87196875,18.51247435,-9.197492399,27.88642768,-18.77700173,28.21352347,-24.06639034,25.68284696,-17.58973869,27.79796859,-23.25236983,18.1913338,-25.76691252,13.46984746,-21.01156475,14.6355807,-33.31234031,13.90702961,-7.097480953,15.40433032,-14.99116465,-0.245337572,-0.172103408,-0.182202452,-0.174955089,-0.144345538
0.877902771,18.79456363,-13.0609111,27.93835785,-20.6235197,28.28547048,-24.37715776,25.75601667,-19.43355721,27.88317682,-21.368287,18.26479926,-24.6805703,13.87598371,-22.57142885,14.95679909,-32.04221219,14.36610619,-8.913251049,15.74040769,-16.23520031,-0.250344193,-0.179161266,-0.189075031,-0.182113632,-0.152627175
0.883877174,19.03601035,-18.0232949,27.9929779,-22.70259807,28.360904,-23.27753323,25.83246721,-20.74503537,27.97223361,-19.45443769,18.3304289,-20.55159037,14.13082991,-24.31511235,15.12872014,-29.53918759,14.67178279,-10.90981942,15.93385626,-17.49253059,-0.255366047,-0.185942713,-0.195807385,-0.188910081,-0.160705847
0.889892236,19.23037029,-24.17923139,28.05103023,-24.92167207,28.43947821,-21.97393231,25.91213707,-21.05935503,28.06494443,-18.15039063,18.33163661,-17.22245168,14.04471625,-26.11514923,14.9624636,-27.1345953,14.63399336,-12.71643504,15.79502937,-18.60650717,-0.260393063,-0.19244037,-0.20238032,-0.195348154,-0.168548805
0.895948231,19.39301037,-30.73890429,28.12216249,-27.54257266,28.52993954,-21.20472861,26.00379078,-20.91420549,28.17006603,-17.50865063,18.34891897,-14.69192055,14.05753092,-27.50870274,14.89854654,-25.08782034,14.69236247,-13.36833976,15.7636012,-19.30166368,-0.265415108,-0.198651245,-0.208777714,-0.201435892,-0.176129738
0.90204544,19.5786989,-33.6662228,28.2411328,-31.60548002,28.66623378,-21.14494223,26.14114182,-21.01711773,28.32163677,-17.46976281,18.3730518,-13.62151349,14.13071841,-28.13987804,14.91879256,-23.77484903,14.76902507,-13.18203542,15.79162163,-19.70035616,-0.270538299,-0.205639709,-0.215723239,-0.207922932,-0.184063111
0.908184142,19.73897759,-32.4798563,28.35945264,-40.22796024,28.79917681,-21.9347364,26.2744055,-21.73713919,28.47049236,-18.07422393,18.41617744,-15.69607934,14.16446757,-27.65745396,14.95683011,-23.7288349,14.68233235,-15.40809512,15.75537895,-21.1059645,-0.276011998,-0.215597138,-0.224693353,-0.216547539,-0.193774396
0.91436462,19.88418462,-30.0564117,28.47798507,-34.36050057,28.92919178,-23.80671611,26.40336643,-22.99145088,28.61706517,-19.34270539,18.5238525,-17.91927295,14.14217197,-25.20263536,14.9325288,-23.55485491,14.53331132,-17.87213066,15.66314642,-22.68050313,-0.281490823,-0.22531156,-0.233442305,-0.225204843,-0.203402749
0.920587158,20.02147717,-27.42344153,28.59739935,-27.3528885,29.05680997,-27.40192218,26.52813278,-23.89596469,28.76178264,-21.15215143,18.63812876,-19.51791241,14.09099011,-22.62243663,14.87359419,-23.26504873,14.35187078,-19.66163691,15.54361259,-24.37116983,-0.286961684,-0.234722246,-0.241927305,-0.233843614,-0.212879928
